text,link
9 typical reactions on social media when any attack/tragedy takes place,https://web.archive.org/web/20160620180958/http://www.theunrealtimes.com/2016/06/18/9-typical-reactions-on-social-media-when-any-attacktragedy-takes-place/
Married couple opens impromptu Ganesha idol exhibition at wedding reception while receiving gifts,https://web.archive.org/web/20150424012942/http://www.theunrealtimes.com/2015/04/23/married-couple-opens-impromptu-ganesha-idol-exhibition-at-wedding-reception-while-receiving-gifts/
"US requests India to keep Rajdeep Sardesai away from Republic Day venue, citing security concerns",https://web.archive.org/web/20150126171621/http://www.theunrealtimes.com/2015/01/23/us-requests-india-to-keep-rajdeep-sardesai-away-from-republic-day-venue-citing-security-concerns/
"Subramanian Swamy to appear for Kohli’s arrested Pakistani fan, says he’s a “Virat Hindu”",https://web.archive.org/web/20160202021400/http://www.theunrealtimes.com/2016/01/30/subramanian-swamy-to-appear-for-kohlis-arrested-pakistani-fan-says-hes-a-virat-hindu/
"Woke Group Cancels 2021, Enters Directly In 2022.",https://thefauxy.com/woke-group-cancels-2021-enters-directly-in-2022/
Congress spokesperson Manish Tewari praises Prashant Bhushan for comparing Dr MMS with Shikhandi »,https://web.archive.org/web/20120602100638/http://www.theunrealtimes.com/2012/05/30/congress-spokesperson-manish-tewari-praises-prashant-bhushan-for-comparing-dr-mms-with-shikhandi/
Theatre Cons Audience by Running Disco Light Show for 3 Hours in the name of Brahmāstra. Theatre Owner Arrested,https://thefauxy.com/theatre-cons-audiende-by-running-disco-light-show-for-3-hours-in-the-name-of-brahmastra-theatre-owner-arrested/
Liberals hail Barun Kashyap’s fake story as pre-emptive surgical strike against future harassment,https://web.archive.org/web/20161013203759/http://www.theunrealtimes.com/2016/10/03/liberals-hail-barun-kashyaps-fake-story-as-pre-emptive-surgical-strike-against-future-harassment/
"Swaminomics writes for URT on Demonetization, US elections and other things",https://web.archive.org/web/20161209214805/http://www.theunrealtimes.com/2016/11/20/swaminomics-writes-for-urt-on-demonetization-us-elections-and-other-things/
Pakistan to reach ICC if India doesn’t beat Bangladesh with a bigger margin,https://thefauxy.com/pakistan-to-reach-icc-if-india-doesnt-beat-bangladesh-with-a-bigger-margin/
COMIC: When Arvind Kejriwal invoked his inner Rahul Gandhi,https://web.archive.org/web/20150317224442/http://www.theunrealtimes.com/2015/03/13/comic-when-arvind-kejriwal-invoked-his-inner-rahul-gandhi/
Now Narendra Modi hails Amit Mishra as the Shane Warne of India,https://web.archive.org/web/20151025072357/http://www.theunrealtimes.com/2015/10/24/now-narendra-modi-hails-amit-mishra-as-the-shane-warne-of-india/
Pakistan asks Elon Musk to pay 10 Pakistani Rupee for every Twitter Blue subscription after adjusting $8 to Purchasing Power Parity of Pakistan,https://thefauxy.com/pakistan-asks-elon-musk-to-pay-10-pakistani-rupee-for-every-twitter-blue-subscription-after-adjusting-8-to-purchasing-power-parity-of-pakistan/
Shashi Tharoor files copyright case on Crime Patrol for blatantly copying the Sunanda Murder story,https://thefauxy.com/shashi-tharoor-files-copyright-case-on-crime-patrol-for-blatantly-copying-the-sunanda-murder-story/
Pakistani player Shahnawaz Dahani detained for lying to Sri Lankan emigration officer,https://thefauxy.com/pakistani-player-shahnawaz-dahani-detained-for-lying-to-sri-lankan-emigration-officer/
Dibakar Banerjee returns 20 missed calls to reclaim liberal brigade membership,https://web.archive.org/web/20151104093045/http://www.theunrealtimes.com/2015/11/04/dibakar-banerjee-returns-20-missed-calls-to-reclaim-liberal-brigade-membership/
"“My Pressure Worked”: Now, laxative companies race to appoint Rahul Gandhi as mascot",https://web.archive.org/web/20160312114500/http://www.theunrealtimes.com/2016/03/09/my-pressure-worked-now-laxative-companies-race-to-appoint-rahul-gandhi-as-mascot/
In Pictures: One year of Modi sarkar – for various celebrities – Part 1,https://web.archive.org/web/20150611151417/http://www.theunrealtimes.com/2015/05/26/in-pictures-one-year-of-modi-sarkar-for-various-celebrities-part-1/
SKIT: The Presidential Debate,https://web.archive.org/web/20160815185023/http://www.theunrealtimes.com/2016/08/13/skit-the-presidential-debate/
Cabinet Ministers Laughs For Straight Two Hours Reading Yogendra Yadav’s Threat Of Intensifying The Protest,https://thefauxy.com/cabinet-ministers-laughs-for-straight-two-hours-reading-yogendra-yadavs-threat-of-intensifying-the-protest/
Nitin Gadkari starts his own blog to counter anti-BJP propaganda »,https://web.archive.org/web/20120614025624/http://www.theunrealtimes.com/2012/06/01/nitin-gadkari-starts-his-own-blog-to-counter-anti-bjp-propaganda/
Taliban grants flight certificates to three pilots who didn’t see the skyscrapers while flying above New York,https://thefauxy.com/taliban-grants-flight-certificates-to-three-pilots-who-didnt-see-the-skyscrapers-while-flying-above-new-york/
"“Rising intolerance” campaign finally meets objective, Saif Ali Khan returns Padma Shri",https://web.archive.org/web/20151104093045/http://www.theunrealtimes.com/2015/11/02/rising-intolerance-campaign-finally-meets-objective-saif-ali-khan-returns-padma-shri/
"Chaiwala doesn’t put enough adrak-tulsi in Kejriwal’s tea, AAP stages strong protest at BJP office",https://web.archive.org/web/20160518030309/http://www.theunrealtimes.com/2016/05/18/chaiwala-doesnt-put-enough-adrak-tulsi-in-kejriwals-tea-aap-stages-strong-protest-at-bjp-office/
Pakistan appoints Hafiz Saeed as chairman of its Film and Television Institute,https://web.archive.org/web/20150822094525/http://www.theunrealtimes.com/2015/08/21/pakistan-appoints-hafiz-saeed-as-chairman-of-its-film-and-television-institute/
"Modi echoes Aamir Khan’s sentiments, says he’s already living outside India because of intolerance",https://web.archive.org/web/20151204161712/http://www.theunrealtimes.com/2015/11/27/modi-echoes-aamir-khans-sentiments-says-hes-already-living-outside-india-because-of-intolerance/
COMIC: When Dhoni proved to Virat Kohli that he can never be as cool as him,https://web.archive.org/web/20150106221508/http://www.theunrealtimes.com/2015/01/06/comic-when-dhoni-proved-to-virat-kohli-that-he-can-never-be-as-cool-as-him/
"Misbah ul Haq: “On Mothers Day, Virat ne mummy ki yaad dila di” »",https://web.archive.org/web/20120321140702/http://www.theunrealtimes.com/2012/03/19/misbah-ul-haq-on-mothers-day-virat-ne-mummy-ki-yaad-dila-di/
Congress top brass to be trained in AAP School of drama and dharnas in bid to up the ante – Part I,https://web.archive.org/web/20150806111945/http://www.theunrealtimes.com/2015/08/06/congress-top-brass-to-be-trained-in-aap-school-of-drama-and-dharnas-in-bid-to-up-the-ante/
Delhi Airport detains a man who refused to show his ID saying “I am an Indian and I don’t need to prove it to anybody”,https://thefauxy.com/delhi-airport-detains-a-man-who-refused-to-show-his-id-saying-i-am-an-indian-and-i-dont-need-to-prove-it-to-anybody/
"Arvind Kejriwal Cancels Meeting Due To Lack of An Un-Ironed Shirt, Wife Sunita Kejriwal Takes The Blame",https://thefauxy.com/arvind-kejriwal-cancels-meeting-due-to-lack-of-an-un-ironed-shirt-wife-sunita-kejriwal-takes-the-blame/
BharatPe Hires one more founder only to sue Ashneer Grover,https://thefauxy.com/bharatpe-hires-one-more-founder-only-to-sue-ashneer-grover/
"Angry with Aleem Dar’s umpiring, Bangladeshis to now illegally immigrate into Pakistan",https://web.archive.org/web/20150325144513/http://www.theunrealtimes.com/2015/03/22/angry-with-aleem-dars-umpiring-bangladeshis-to-now-illegally-immigrate-into-pakistan/
Muslim Women Ask Apple To Make Face Recognition Work With Burqa Too,https://thefauxy.com/muslim-women-ask-apple-to-make-face-recognition-work-with-burqa-too/
Pakistan Cleric Asks Imran Khan To Resign In 48 Hours; Imran Khan Wants To Complete 5 Years To Claim Gratuity Amount,https://thefauxy.com/pakistan-cleric-asks-imran-khan-to-resign-in-48-hours-imran-khan-wants-to-complete-5-years-to-claim-gratuity-amount/
Missing man of Madras,https://web.archive.org/web/20150816061548/http://www.theunrealtimes.com/2015/08/15/missing-man-of-madras/
"Two Referees quit WWE, join IBN7 channel after fight between Godman and lady astrologer on air",https://web.archive.org/web/20150923042849/http://www.theunrealtimes.com/2015/09/14/two-referees-quit-wwe-join-ibn7-channel-after-fight-between-godman-and-lady-astrologer-on-air/
"Stung by criticism for 35L toilet upgrade, Monty adopts severely austere lifestyle; shifts to slum »",https://web.archive.org/web/20120618025314/http://www.theunrealtimes.com/2012/06/07/stung-by-criticism1-for-toilet-upgrade-foreign-trips-monty-adopts-life-of-poverty-shifts-to-slum/
Farhan Akhtar Confesses He Made Toofan Only To Show His Body Transformation,https://thefauxy.com/farhan-akhtar-confesses-he-made-toofan-only-to-show-his-body-transformation/
Govt Proposes Writing “Addictive” On Vaccines Vials To Make More People Take The Jab,https://thefauxy.com/govt-proposes-writing-addictive-on-vaccines-vials-to-make-more-people-take-the-jab/
"Pakistani Students In Palestine Refuse To Come Back, Say Palestine Still Safer Than Pakistan",https://thefauxy.com/pakistani-students-in-palestine-refuse-to-come-back-say-palestine-still-safer-than-pakistan/
Female Activist Demands Replacing Of Lions With Lioness In The National Emblem,https://thefauxy.com/female-activist-demands-replacing-of-lions-with-lioness-in-the-national-emblem/
"Dhoni suggests Trump to take DRS for 2020 Presidential Elections, Biden resigns",https://thefauxy.com/dhoni-suggests-trump-to-take-drs-for-2020-presidential-elections-biden-resigns/
Stag Entry Not Allowed At Singhu Border New Year Party,https://thefauxy.com/stag-entry-not-allowed-at-singhu-border-new-year-party/
Mani Shankar Aiyar: India is losing in Australia because of Modi’s visit,https://web.archive.org/web/20150110132706/http://www.theunrealtimes.com/2015/01/10/mani-shankar-aiyar-india-is-losing-in-australia-because-of-modis-visit/
Woman Beats Up Her Husband For Not Demanding Enough Dowry,https://thefauxy.com/woman-beats-up-her-husband-for-not-demanding-enough-dowry/
Pakistan’s PM Imran Khan Gives A Missed Call To Congratulate Narendra Modi,https://thefauxy.com/pakistans-pm-imran-khan-gives-a-missed-call-to-congratulate-narendra-modi/
Facebook Wall: When the entire Pakistani team wore India’s jerseys and sang Mauka Mauka! #Sponsored,https://web.archive.org/web/20150314210439/http://www.theunrealtimes.com/2015/03/13/facebook-wall-when-the-entire-pakistani-team-wore-indias-jerseys-and-sang-mauka-mauka-sponsored/
Andaman & Nicobar Islands has 0% poverty; Planning Commission to study its development model »,https://web.archive.org/web/20120404185754/http://www.theunrealtimes.com/2012/04/01/andaman1-planning-commission-may-adopt-its-development-model/
Rahul Gandhi Seen Wearing ‘Namo Again’ Hoodie,https://thefauxy.com/rahul-gandhi-seen-wearing-namo-again-hoodie/
2015 in Review: Year of expert goofing! – Part III,https://web.archive.org/web/20160101142610/http://www.theunrealtimes.com/2015/12/30/2015-in-review-year-of-expert-goofing-part-iii/
Entire Mumbai To Be Excavated To Find Out Better Roads And Drainage System From The Harappa Civilisation,https://thefauxy.com/entire-mumbai-to-be-excavated-to-find-out-better-roads-and-drainage-system-from-the-harappa-civilisation/
Cow-onomics: India Explained through 2 Cows!,https://web.archive.org/web/20160304185535/http://www.theunrealtimes.com/2016/02/23/cow-onomics-india-explained-through-2-cows/
CNN Reports Joe Biden Had The Leg Day At Gym,https://thefauxy.com/cnn-reports-joe-biden-had-the-leg-day-at-gym/
Coronavirus Not That Intelligent; Man Successfully Confuses Corona Virus,https://thefauxy.com/coronavirus-not-that-intelligent-man-successfully-confuses-corona-virus/
Virat Kohli Goes Vegan After Quickly Finishing His Bread Omelette Breakfast,https://thefauxy.com/virat-kohli-goes-vegan-after-quickly-finishing-his-bread-omelette-breakfast/
RCB to play its next match with baseball bat,https://thefauxy.com/rcb-to-play-its-next-match-with-baseball-bat/
DMK files case against people of TN to return cash disbursed to purchase votes,https://web.archive.org/web/20160521235159/http://www.theunrealtimes.com/2016/05/21/dmk-files-case-against-people-of-tn-to-return-cash-disbursed-to-purchase-votes/
One More RSS Worker Hacked to Death Today. Modi Says “aah shit here we go again”,https://thefauxy.com/one-more-rss-worker-hacked-to-death-today-modi-says-aah-shit-here-we-go-again/
BJP Adds Bringing Back Students From Ukraine To Its 2024 Election Manifesto,https://thefauxy.com/bjp-adds-bringing-back-students-from-ukraine-in-its-2024-election-manifesto/
Sid Mallya’s Facebook Wall snapshots leaked »,https://web.archive.org/web/20120521170522/http://www.theunrealtimes.com/2012/05/21/sid-mallya%e2%80%99s-facebook-wall-snapshots-leaked/
Pak PM Imran Khan Gives Missed Calls To Pakistan Athletes To Talk To Them ,https://thefauxy.com/pak-pm-imran-khan-gives-missed-calls-to-pakistan-athletes-to-talk-to-them/
"Mallya’s Extradition: Can Escape Punishment If Manages To Bring Back Kohinoor, says Government",https://thefauxy.com/mallyas-extradition-can-escape-punishment-if-manages-to-bring-back-kohinoor-says-government-1/
Serial Number of AK47 Provided by the US To Ukraine is in Continuation with the Serial Number of ISIS AK47,https://thefauxy.com/serial-number-of-ak47-provided-by-the-us-to-ukraine-is-in-continuation-with-the-serial-number-of-isis-ak47/
BJP demands Arrest of Rahul Gandhi for Killing Rahul Gandhi,https://thefauxy.com/bjp-demands-arrest-of-rahul-gandhi-for-killing-rahul-gandhi/
"Shocking: Jewellers Clarify Paralympic And Olympic Gold Medals Weigh Same And Are Of Exactly Same Carat, Media Can Cover Without Bias",https://thefauxy.com/shocking-jewellers-clarify-paralympic-and-olympic-gold-medals-weigh-same-and-are-of-exactly-same-carat-media-can-cover-without-bias/
WCD Ministry to reward married men who select “What is your anniversary date?” as security question,https://web.archive.org/web/20161029041253/http://www.theunrealtimes.com/2016/10/27/wcd-ministry-to-reward-married-men-who-select-what-is-your-anniversary-date-as-security-question/
Satirist’s wedding nearly gets called off after his jokes fail to amuse his in-laws,https://web.archive.org/web/20150611151417/http://www.theunrealtimes.com/2015/05/30/satirists-wedding-nearly-gets-called-off-after-his-jokes-fail-to-amuse-his-in-laws/
"“Heroine” revived, Madhur Bhandarkar to use Aishwarya’s Madam Tussauds’ wax statue »",https://web.archive.org/web/20110721054749/http://www.theunrealtimes.com/2011/07/18/%e2%80%9cheroine%e2%80%9d-revived-madhur-bhandarkar-to-use-aishwarya%e2%80%99s-madam-tussauds%e2%80%99-wax-statue/
Ukraine Starts Evacuation Mission To Evacuate Pakistani Students From Pakistan After Peshawar Blast,https://thefauxy.com/ukraine-starts-evacuation-mission-to-evacuate-pakistani-students-from-pakistan-after-peshawar-blast/
"Anna Hazare, Baba Ramdev team up a la Jai-Veeru of Sholay to take on corruption »",https://web.archive.org/web/20110609091815/http://www.theunrealtimes.com/2011/06/02/anna-hazare-baba-ramdev-team-up-a-la-jai-veeru-of-sholay-to-take-on-corruption/
"After No Side Effect Of Covaxin, Liberal Bangs His Head On A Wall To Have Dizziness Reveals CCTV Footage",https://thefauxy.com/after-no-side-effect-of-covaxin-liberal-bangs-his-head-on-a-wall-to-have-dizziness-reveals-cctv-footage/
CM Yogi To Rename Diwali To Christmas In Order To Reduce Pollution Caused By Firecrackers,https://thefauxy.com/cm-yogi-to-rename-diwali-to-christmas-in-order-to-reduce-pollution-caused-by-firecrackers/
Man Files RTI To Know Deepika’s Next Movie So That He Can Plan The Boycott In Advance,https://thefauxy.com/man-files-rti-to-know-deepikas-next-movie-so-that-he-can-plan-the-boycott-in-advance/
"Emulating Hockey India, generous BCCI announces Rs.25,000 cash award to Team India players »",https://web.archive.org/web/20111029023350/http://www.theunrealtimes.com/2011/09/18/emulating-hockey-india-generous-bcci-announces-rs-25000-cash-award-to-team-india-players/
Protestors Ask The Government To Pass New Bill To Maximise The Usage Of Protest Material,https://thefauxy.com/protestors-ask-the-government-to-pass-new-bill-to-maximise-the-usage-of-protest-material/
Ashneer Grover Starts Meditation Ahead of LIC IPO,https://thefauxy.com/ashneer-grover-starts-meditation-ahead-of-lic-ipo/
"After loss, Dhoni exhorts Team India to raise level of game for sake of Poonam behna’s honour »",https://web.archive.org/web/20111029023350/http://www.theunrealtimes.com/2011/09/07/after-loss-dhoni1-exhorts-team-india-to-raise-game-for-sake-of-poonam-behna%e2%80%99s-honour/
Pakistan Bans PUBG Stating ‘Negative Impact’. Terrorists Killing People only In Game.,https://thefauxy.com/pakistan-bans-pubg-stating-negative-impact-terrorists-killing-people-only-in-game/
Srilankan Wicket Keeper Romesh Kaluwitharana Supports Darren Sammy; Says His Own Team Players Call Him Kalu.,https://thefauxy.com/srilankan-wicket-keeper-romesh-kaluwitharana-supports-darren-sammy-says-his-own-team-players-call-him-kalu/
Facebook Wall: Pakistan in the aftermath of Paris attacks,https://web.archive.org/web/20151118194617/http://www.theunrealtimes.com/2015/11/18/facebook-wall-pakistan-in-the-aftermath-of-paris-attacks/
"North Korea Launches PubG’s Alternative, GunG. Users To Shoot COVID Positive People Around Them.",https://thefauxy.com/north-korea-launches-pubgs-alternative-gung-users-to-shoot-covid-positive-people-around-them/
Engineer invents a machine that will do coronavirus test for Kanika Kapoor every 30 seconds,https://thefauxy.com/engineer-invents-a-machine-that-will-do-coronavirus-test-for-kanika-kapoor-every-30-seconds/
"After attending swear-in ceremony of Imran Khan, Siddhu declared CM candidate of Punjab of Pakistan.",https://thefauxy.com/after-attending-swear-in-ceremony-of-imran-khan-siddhu-declared-cm-candidate-of-punjab-of-pakistan/
Today’s ‘Wordle’ Word Of The Day Creates Outrage,https://thefauxy.com/todays-wordle-word-of-the-day-creates-outrage/
Facebook Wall: Reactions to Nitin Gadkari’s plant watering technique,https://web.archive.org/web/20150505233100/http://www.theunrealtimes.com/2015/05/05/facebook-wall-reactions-to-nitin-gadkaris-plant-watering-technique/
Wives Of Cricketers Unanimously Choose Pant As Dhawan’s Replacement,https://thefauxy.com/wives-of-cricketers-unanimously-choose-pant-as-dhawans-replacement/
TRANSCRIPT: How Kiran Bedi cracked her job interview with BJP to be declared CM candidate,https://web.archive.org/web/20150123001451/http://www.theunrealtimes.com/2015/01/20/transcript-how-kiran-bedi-cracked-her-job-interview-with-bjp-to-be-declared-cm-candidate/
COMIC: Why Chinese President Xi Jinping broke protocol to meet Sushma Swaraj,https://web.archive.org/web/20150203100301/http://www.theunrealtimes.com/2015/02/03/comic-why-chinese-president-xi-jinping-broke-protocol-to-meet-sushma-swaraj/
Congress Leaders Share X-Ray Reports Following Modi’s Claims That CAA Broke the Backbone of Pakistan supporters,https://thefauxy.com/congress-leaders-share-x-ray-reports-following-modis-claims-that-caa-broke-the-backbone-of-pakistan-supporters/
"Menstruation Cycles More Frequent Under Modi Govt., Sales Trend for Sanitary Napkins Askew",https://thefauxy.com/menstruation-cycles-more-frequent-under-modi-govt-sales-trend-for-sanitary-napkins-askew/
"“IPS Officer’s Suicide Note Is Evidence Of Freedom Of Expression In West Bengal,” Says Derek O’Brien",https://thefauxy.com/ips-officers-suicide-note-is-evidence-of-freedom-of-expression-in-west-bengal-says-derek-obrien/
Arvind Kejriwal files FIR against PM Modi after spotting Bajaj Eliminator outside his gate,https://web.archive.org/web/20160729030632/http://www.theunrealtimes.com/2016/07/29/arvind-kejriwal-files-fir-against-pm-modi-after-spotting-bajaj-eliminator-outside-his-gate/
Remaining IPL5 T-20 matches converted to T-2 (2 over per innings) format to address viewer fatigue »,https://web.archive.org/web/20120510132228/http://www.theunrealtimes.com/2012/05/04/remaining-ipl5-t-20-matches-converted-to-t-2-2-over-per-innings-format-to-address-viewer-fatigue/
COMIC: Arun Jaitley trolls Subramanian Swamy,https://web.archive.org/web/20160413135302/http://www.theunrealtimes.com/2016/04/11/comic-arun-jaitley-trolls-subramanian-swamy/
EXCLUSIVE: Arvind Kejriwal writes a letter to Delhi,https://web.archive.org/web/20150203100301/http://www.theunrealtimes.com/2015/02/01/yolo-dilli-lets-spend-your-money/
Meghan Markle In Her Interview With Oprah Winfrey Accuses Queen Of Hiding Iron,https://thefauxy.com/meghan-markle-in-her-interview-with-oprah-winfrey-accuses-queen-of-hiding-iron/
Condom Manufacturers Recall Strawberry Flavoured Condoms After Strawberry Needle Scare,https://thefauxy.com/condom-manufacturers-recall-strawberry-flavoured-condoms-after-strawberry-needle-scare/
“Was Deliberately Rolling Weed In Front Of Camera To Attract More Bollywood Celebrities” says the JNU Student,https://thefauxy.com/was-deliberately-rolling-weed-in-front-of-camera-to-attract-more-bollywood-celebrities/
"Man, Who Pledged To Change The World, Postpones It For A Day",https://thefauxy.com/man-who-pledged-to-change-the-world-postpones-it-for-a-day/
Man Designs An App That Finds And Uninstalls Apps Endorsed By Starkids,https://thefauxy.com/man-designs-an-app-that-finds-and-uninstalls-apps-endorsed-by-starkids/
Another Journalist iPhone 13 Gets Stolen In Farmers Protest; iPhone 13 Is Yet To Be Launched,https://thefauxy.com/another-journalist-iphone-13-gets-stolen-in-farmers-protest-iphone-13-is-yet-to-be-launched/
UnReal Toon: When NASA officials met Katrina Kaif,https://web.archive.org/web/20160202021400/http://www.theunrealtimes.com/2016/02/01/unreal-toon-when-nasa-officials-met-katrina-kaif/
Muslim Gay Couple Seeks Nikah Halala After Triple Talaq; Maulana Baffled,https://thefauxy.com/muslim-gay-couple-seeks-nikah-halala-after-triple-talaq-maulana-baffled/
LK Advani found dubsmashing former PMs’ and Narendra Modi’s speeches,https://web.archive.org/web/20150524114426/http://www.theunrealtimes.com/2015/05/23/lk-advani-found-dubsmashing-former-pms-and-narendra-modis-speeches/
COMIC: PM Modi trolls Nawaz Sharif – Part III,https://web.archive.org/web/20150731034847/http://www.theunrealtimes.com/2015/07/30/comic-pm-modi-trolls-nawaz-sharif-part-iii/
App for providing real time location of traffic cops secures angel funding,https://web.archive.org/web/20160523230659/http://www.theunrealtimes.com/2016/05/22/app-for-providing-real-time-location-of-traffic-cops-secures-angel-funding/
"Modi pulls Ajit Doval from Nepal, sends him to US to bring Rahul Gandhi back to campaign in Bihar",https://web.archive.org/web/20150926081403/http://www.theunrealtimes.com/2015/09/25/modi-pulls-ajit-doval-from-nepal-sends-him-to-us-to-bring-rahul-gandhi-back-to-campaign-for-bihar/
"As funds dry up, Arvind Kejriwal asks volunteers to donate cash, not time",https://web.archive.org/web/20150719073053/http://www.theunrealtimes.com/2015/07/17/as-funds-dry-up-arvind-kejriwal-asks-volunteers-to-donate-cash-not-time/
"After failing in interview, man draws Rangoli in front of the house of the HR head of the company, gets selected.",https://thefauxy.com/after-failing-in-interview-man-draws-rangoli-in-front-of-the-house-of-the-hr-head-of-the-company-gets-selected/
Rajya Sabha Chairman to train MPs on Subramanian Swamy’s acronyms ahead of latter’s nomination,https://web.archive.org/web/20160422100128/http://www.theunrealtimes.com/2016/04/22/rajya-sabha-chairman-to-train-mps-on-subramanian-swamys-acronyms-ahead-of-latters-nomination/
"Dhoni hails PM Modi’s “Badal=Mandela” remark, says good mind game to choke Proteas ahead of 2nd ODI",https://web.archive.org/web/20151014210219/http://www.theunrealtimes.com/2015/10/12/dhoni-hails-pm-modis-badalmandela-remark-says-good-mind-game-to-choke-proteas-ahead-of-2nd-odi/
"I am Rahul Gandhi’s brother-in-law, I’m not afraid of saying stuff that make no sense – Robert Vadra",https://web.archive.org/web/20160108130946/http://www.theunrealtimes.com/2015/12/28/i-am-rahul-gandhis-brother-in-law-im-not-afraid-of-saying-stuff-that-make-no-sense-robert-vadra/
"Pakistan Applies For Loan To Get SonyLiv Subscriptions For Its Army, Asks Army To Watch #Avrodh and understand Indian Army’s Surgical Strike",https://thefauxy.com/pakistan-applies-for-loan-to-get-sonyliv-subscriptions-for-its-army-asks-army-to-watch-avrodh-and-understand-indian-armys-surgical-strike/
COMIC: Aam Aadmi Party trolls Liam Neeson,https://web.archive.org/web/20150114014540/http://www.theunrealtimes.com/2015/01/12/comic-aam-aadmi-party-trolls-liam-neeson/
Feminist NGO to organize 1hour classes for Delhi women to teach them to calculate whether their car number is odd or even,https://thefauxy.com/feminist-ngo-to-organize-1hour-classes-for-delhi-women-to-teach-them-to-calculate-whether-their-car-number-is-odd-or-even/
CAA to include American Women who are Denied Abortion in US,https://thefauxy.com/caa-to-include-american-women-who-are-denied-abortion-in-us/
COMIC: REVEALED: How Xi Jinping and Nawaz Sharif coined the name RANDI for their think-tank,https://web.archive.org/web/20150420145328/http://www.theunrealtimes.com/2015/04/20/comic-revealed-how-xi-jinping-and-nawaz-sharif-coined-the-name-randi-for-their-think-tank/
JNU Student Seeks Re-Evaluation After Clearing Exams,https://thefauxy.com/jnu-student-seeks-re-evaluation-after-clearing-exams/
Dal Baati And Litti Chokha Lose Their Charm Due To Modi’s Ujjwala Yojana,https://thefauxy.com/dal-baati-and-litti-chokha-lose-their-charm-due-to-modis-ujjwala-yojana/
India to host 2023 cricket world cup to increase rainfall in the country,https://thefauxy.com/india-to-host-2023-cricket-world-cup-to-increase-rainfall-in-the-country/
PMO unveils ‘image makeover strategy’ for Dr.Manmohan Singh »,https://web.archive.org/web/20110701234913/http://www.theunrealtimes.com/2011/06/29/pmo-unveils-its-image-makeover-strategy-for-dr-manmohan-singh/
"Joe Biden mistakes Trudeau for Ukrainian President Zelenskyy, reaches Ukraine",https://thefauxy.com/joe-biden-mistakes-trudeau-for-ukrainian-president-zelenskyy-reaches-ukraine/
"Pakistan Tops Asia In Rising Poverty Rates, Malala is Happy That At Least India Came Last",https://thefauxy.com/pakistan-tops-asia-in-rising-poverty-rates-malala-is-happy-that-at-least-india-came-last/
Muslim Couple Divorced After Husband Reads A Triple Talaq News Out Loud,https://thefauxy.com/muslim-couple-divorced-after-husband-reads-a-triple-talaq-news-out-loud/
Engineers Invent Cycle that Runs on Petrol,https://thefauxy.com/engineers-invent-cycle-that-runs-on-petrol/
“It was my best birthday gift ever”: Sagarika Ghose blogs on Mahagatbandhan’s maha win,https://web.archive.org/web/20151115024630/http://www.theunrealtimes.com/2015/11/09/it-was-my-best-birthday-gift-ever-sagarika-ghose-blogs-on-mahagatbandhans-maha-win/
Two 4th Class Students Abstain From Exam Citing Russia Ukraine War,https://thefauxy.com/two-4th-class-students-abstain-from-exam-citing-russia-ukraine-war/
Navjot Singh Sidhu beaten up by cell inmates after he says ‘thoko thoko’,https://thefauxy.com/navjot-singh-sidhu-beaten-up-by-cell-inmates-after-he-says-thoko-thoko/
Gym freak deliberately goes out after learning that Police is making lockdown violators do squats,https://thefauxy.com/gym-freak-deliberately-goes-out-after-learning-that-police-is-making-lockdown-violators-do-squats/
Congress to issue ‘Chamchagiri Guidelines’ for interacting with Rahul Baba »,https://web.archive.org/web/20110627133931/http://www.theunrealtimes.com/2011/06/27/congress-to-issue-%e2%80%98chamchagiri-guidelines%e2%80%99-for-interacting-with-rahul-baba/
Ranu Mondal’s Songs Not Audible in the Apple’s AirPods Pro With Noise Cancellation,https://thefauxy.com/ranu-mondals-songs-not-audible-in-the-apples-airpods-pro-with-noise-cancellation/
Hundreds of lyricists lose jobs after censor board bans references to Punjab in Indipop songs,https://web.archive.org/web/20160611174953/http://www.theunrealtimes.com/2016/06/08/hundreds-of-lyricists-lose-job-after-censor-board-bans-references-to-punjab-in-indipop-songs/
"Airtel suspends voice calls service in Delhi, no user realises even on second day",https://thefauxy.com/airtel-suspends-voice-calls-service-in-delhi-no-user-realises-even-on-second-day/
"Rahul Gandhi Accuses PM Modi of Nepotism, Says Modi Ji Ki Beti is Making an Entry in Bollywood",https://thefauxy.com/rahul-gandhi-accuses-pm-modi-of-nepotism-says-modi-ji-ki-beti-is-making-an-entry-in-bollywood/
Over Enthusiastic Hindu Guy  Canceled His  Marriage After Getting Tanishq Jewellery In Dowry,https://thefauxy.com/over-enthusiastic-hindu-guy-canceled-his-marriage-after-getting-tanishq-jewellery-in-dowry/
URT’s Betaal Bhootwalla gatecrashes into an Indian Celebrity Ghost Convention: An exclusive report,https://web.archive.org/web/20160725123224/http://www.theunrealtimes.com/2016/07/25/urts-betaal-bhootwalla-gatecrashes-into-an-indian-celebrity-ghost-convention-an-exclusive-report/
Umar Akmal calls Ramiz Raja “not a word of his man” after Ramiz Raja comes to India for the World Cup,https://thefauxy.com/umar-akmal-calls-ramiz-raja-not-a-word-of-his-man-after-ramiz-raja-comes-to-india-for-the-world-cup/
